iso3,income_cat,hazard,capital_t,sigma_h,delta_k_h_eff,productivity_pi,savings_s_h,delta_i_h_pds,eta,delta_tax_sp,discount_rate_rho,k_h_eff,delta_c_h_max,lambda_h_init,lambda_h,consumption_floor_xi,t_hat,t_tilde,delta_tilde_k_h_eff
GEO,q5,Wind,50,0.4514479603925985,84385.8394619204,0.2604396764340878,0.0,0,1.5,0,0.06,163977.62284465873,,0.2,0.3795958850788939,,0.0,0.0,84385.8394619204
GHA,q1,Earthquake,50,0.1264368364696499,2042.3795604457316,0.4015998812071467,0.0,0,1.5,0,0.06,3275.877032238554,,0.2,1.5408752282773714,,0.0,0.0,2042.3795604457316
GHA,q1,Flood,50,0.1264368364696499,2042.3795604457316,0.4015998812071467,0.0,0,1.5,0,0.06,3275.877032238554,,0.2,1.5408752282773714,,0.0,0.0,2042.3795604457316
GHA,q1,Storm surge,50,0.1264368364696499,2042.3795604457316,0.4015998812071467,0.0,0,1.5,0,0.06,3275.877032238554,,0.2,1.5408752282773714,,0.0,0.0,2042.3795604457316
GHA,q1,Tsunami,50,0.1264368364696499,2042.3795604457316,0.4015998812071467,0.0,0,1.5,0,0.06,3275.877032238554,,0.2,1.5408752282773714,,0.0,0.0,2042.3795604457316
GHA,q1,Wind,50,0.1264368364696499,2042.3795604457316,0.4015998812071467,0.0,0,1.5,0,0.06,3275.877032238554,,0.2,1.5408752282773714,,0.0,0.0,2042.3795604457316
GHA,q2,Earthquake,50,0.1264368364696499,4101.3083259642835,0.4015998812071467,0.0,0,1.5,0,0.06,6724.624690372935,,0.2,1.6209551176079031,,0.0,0.0,4101.3083259642835
GHA,q2,Flood,50,0.1264368364696499,4192.5371081164085,0.4015998812071467,0.0,0,1.5,0,0.06,6724.624690372935,,0.2,1.5450305170705532,,0.0,0.0,4192.5371081164085
GHA,q2,Storm surge,50,0.1264368364696499,4192.5371081164085,0.4015998812071467,0.0,0,1.5,0,0.06,6724.624690372935,,0.2,1.5450305170705532,,0.0,0.0,4192.5371081164085
GHA,q2,Tsunami,50,0.1264368364696499,4192.5371081164085,0.4015998812071467,0.0,0,1.5,0,0.06,6724.624690372935,,0.2,1.5450305170705532,,0.0,0.0,4192.5371081164085
GHA,q2,Wind,50,0.1264368364696499,4192.5371081164085,0.4015998812071467,0.0,0,1.5,0,0.06,6724.624690372935,,0.2,1.5450305170705532,,0.0,0.0,4192.5371081164085
GHA,q3,Earthquake,50,0.1264368364696499,3862.6159310665666,0.4015998812071467,0.0,0,1.5,0,0.06,10341.327768902802,,0.2,3.5145647802269635,,0.0,0.0,3862.6159310665666
GHA,q3,Flood,50,0.1264368364696499,4215.432794156081,0.4015998812071467,0.0,0,1.5,0,0.06,10341.327768902802,,0.2,3.1596003953430567,,0.0,0.0,4215.432794156081
GHA,q3,Storm surge,50,0.1264368364696499,4215.432794156081,0.4015998812071467,0.0,0,1.5,0,0.06,10341.327768902802,,0.2,3.1596003953430567,,0.0,0.0,4215.432794156081
GHA,q3,Tsunami,50,0.1264368364696499,4215.432794156081,0.4015998812071467,0.0,0,1.5,0,0.06,10341.327768902802,,0.2,3.1596003953430567,,0.0,0.0,4215.432794156081
GHA,q3,Wind,50,0.1264368364696499,3994.293336044158,0.4015998812071467,0.0,0,1.5,0,0.06,10341.327768902802,,0.2,3.381302903204059,,0.0,0.0,3994.293336044158
GHA,q4,Earthquake,50,0.1264368364696499,4332.229983739385,0.4015998812071467,0.0,0,1.5,0,0.06,15368.693165594796,,0.2,4.828781995829317,,0.0,0.0,4332.229983739385
GHA,q4,Flood,50,0.1264368364696499,5565.023105405024,0.4015998812071467,0.0,0,1.5,0,0.06,15368.693165594796,,0.2,3.6688200508949538,,0.0,0.0,5565.023105405024
GHA,q4,Storm surge,50,0.1264368364696499,5565.023105405024,0.4015998812071467,0.0,0,1.5,0,0.06,15368.693165594796,,0.2,3.6688200508949538,,0.0,0.0,5565.023105405024
GHA,q4,Tsunami,50,0.1264368364696499,5565.023105405024,0.4015998812071467,0.0,0,1.5,0,0.06,15368.693165594796,,0.2,3.6688200508949538,,0.0,0.0,5565.023105405024
GHA,q4,Wind,50,0.1264368364696499,4479.916632426562,0.4015998812071467,0.0,0,1.5,0,0.06,15368.693165594796,,0.2,4.58639533194365,,0.0,0.0,4479.916632426562
GHA,q5,Earthquake,50,0.1264368364696499,8193.073405403124,0.4015998812071467,0.0,0,1.5,0,0.06,32520.69751833148,,0.2,5.349757404212651,,0.0,0.0,8193.073405403124
GHA,q5,Flood,50,0.1264368364696499,11775.785432332712,0.4015998812071467,0.0,0,1.5,0,0.06,32520.69751833148,,0.2,3.666962748980406,,0.0,0.0,11775.785432332712
GHA,q5,Storm surge,50,0.1264368364696499,11775.785432332712,0.4015998812071467,0.0,0,1.5,0,0.06,32520.69751833148,,0.2,3.666962748980406,,0.0,0.0,11775.785432332712
GHA,q5,Tsunami,50,0.1264368364696499,11775.785432332712,0.4015998812071467,0.0,0,1.5,0,0.06,32520.69751833148,,0.2,3.666962748980406,,0.0,0.0,11775.785432332712
GHA,q5,Wind,50,0.1264368364696499,8689.442846589074,0.4015998812071467,0.0,0,1.5,0,0.06,32520.69751833148,,0.2,5.073569303165778,,0.0,0.0,8689.442846589074
GRC,q1,Earthquake,50,0.4720309334494878,34968.6654759907,0.1247032487295633,0.0,0,1.5,0,0.06,80780.23063030568,,0.2,0.2032024383544922,,0.0,0.0,34968.6654759907
GRC,q1,Flood,50,0.4720309334494878,48089.51510661575,0.1247032487295633,0.0,0,1.5,0,0.06,80780.23063030568,,0.2,0.11622370852961945,,0.0,0.0,48089.51510661575
GRC,q1,Storm surge,50,0.4720309334494878,48089.51510661575,0.1247032487295633,0.0,0,1.5,0,0.06,80780.23063030568,,0.2,0.11622370852961945,,0.0,0.0,48089.51510661575
GRC,q1,Tsunami,50,0.4720309334494878,48089.51510661575,0.1247032487295633,0.0,0,1.5,0,0.06,80780.23063030568,,0.2,0.11622370852961945,,0.0,0.0,48089.51510661575
GRC,q1,Wind,50,0.4720309334494878,35320.37716871736,0.1247032487295633,0.0,0,1.5,0,0.06,80780.23063030568,,0.2,0.2,,0.0,0.0,35320.37716871736
GRC,q2,Earthquake,50,0.4720309334494878,45159.7438316851,0.1247032487295633,0.0,0,1.5,0,0.06,169181.05808425855,,0.2,0.360049182249374,,0.0,0.0,45159.7438316851
GRC,q2,Flood,50,0.4720309334494878,45159.7438316851,0.1247032487295633,0.0,0,1.5,0,0.06,169181.05808425855,,0.2,0.360049182249374,,0.0,0.0,45159.7438316851
GRC,q2,Storm surge,50,0.4720309334494878,45159.7438316851,0.1247032487295633,0.0,0,1.5,0,0.06,169181.05808425855,,0.2,0.360049182249374,,0.0,0.0,45159.7438316851
GRC,q2,Tsunami,50,0.4720309334494878,45159.7438316851,0.1247032487295633,0.0,0,1.5,0,0.06,169181.05808425855,,0.2,0.360049182249374,,0.0,0.0,45159.7438316851
GRC,q2,Wind,50,0.4720309334494878,45159.7438316851,0.1247032487295633,0.0,0,1.5,0,0.06,169181.05808425855,,0.2,0.360049182249374,,0.0,0.0,45159.7438316851
GRC,q3,Earthquake,50,0.4720309334494878,55884.21971774566,0.1247032487295633,0.0,0,1.5,0,0.06,209357.9506850053,,0.2,0.3636550032971694,,0.0,0.0,55884.21971774566
GRC,q3,Flood,50,0.4720309334494878,55884.21971774566,0.1247032487295633,0.0,0,1.5,0,0.06,209357.9506850053,,0.2,0.3636550032971694,,0.0,0.0,55884.21971774566
GRC,q3,Storm surge,50,0.4720309334494878,55884.21971774566,0.1247032487295633,0.0,0,1.5,0,0.06,209357.9506850053,,0.2,0.3636550032971694,,0.0,0.0,55884.21971774566
GRC,q3,Tsunami,50,0.4720309334494878,55884.21971774566,0.1247032487295633,0.0,0,1.5,0,0.06,209357.9506850053,,0.2,0.3636550032971694,,0.0,0.0,55884.21971774566
GRC,q3,Wind,50,0.4720309334494878,55884.21971774566,0.1247032487295633,0.0,0,1.5,0,0.06,209357.9506850053,,0.2,0.3636550032971694,,0.0,0.0,55884.21971774566
GRC,q4,Earthquake,50,0.4720309334494878,79249.89179945874,0.1247032487295633,0.0,0,1.5,0,0.06,296892.3073980853,,0.2,0.36349270092801117,,0.0,0.0,79249.89179945874
GRC,q4,Flood,50,0.4720309334494878,79249.89179945874,0.1247032487295633,0.0,0,1.5,0,0.06,296892.3073980853,,0.2,0.36349270092801117,,0.0,0.0,79249.89179945874
GRC,q4,Storm surge,50,0.4720309334494878,79249.89179945874,0.1247032487295633,0.0,0,1.5,0,0.06,296892.3073980853,,0.2,0.36349270092801117,,0.0,0.0,79249.89179945874
GRC,q4,Tsunami,50,0.4720309334494878,79249.89179945874,0.1247032487295633,0.0,0,1.5,0,0.06,296892.3073980853,,0.2,0.36349270092801117,,0.0,0.0,79249.89179945874
GRC,q4,Wind,50,0.4720309334494878,79249.89179945874,0.1247032487295633,0.0,0,1.5,0,0.06,296892.3073980853,,0.2,0.36349270092801117,,0.0,0.0,79249.89179945874
GRC,q5,Earthquake,50,0.4720309334494878,126861.2445633997,0.1247032487295633,0.0,0,1.5,0,0.06,514983.3071026125,,0.2,0.39168874627480643,,0.0,0.0,126861.2445633997
GRC,q5,Flood,50,0.4720309334494878,137465.2368870123,0.1247032487295633,0.0,0,1.5,0,0.06,514983.3071026125,,0.2,0.36310333877477086,,0.0,0.0,137465.2368870123
GRC,q5,Storm surge,50,0.4720309334494878,137465.2368870123,0.1247032487295633,0.0,0,1.5,0,0.06,514983.3071026125,,0.2,0.36310333877477086,,0.0,0.0,137465.2368870123
GRC,q5,Tsunami,50,0.4720309334494878,137465.2368870123,0.1247032487295633,0.0,0,1.5,0,0.06,514983.3071026125,,0.2,0.36310333877477086,,0.0,0.0,137465.2368870123
GRC,q5,Wind,50,0.4720309334494878,137465.2368870123,0.1247032487295633,0.0,0,1.5,0,0.06,514983.3071026125,,0.2,0.36310333877477086,,0.0,0.0,137465.2368870123
HND,q1,Earthquake,50,0.462491257246158,2082.356262000184,0.242592640152496,0.0,0,1.5,0,0.06,4182.761818117304,,0.2,0.3624235221552921,,0.0,0.0,2082.356262000184
HND,q1,Flood,50,0.462491257246158,2537.3318554014113,0.242592640152496,0.0,0,1.5,0,0.06,4182.761818117304,,0.2,0.2490409439477622,,0.0,0.0,2537.3318554014113
HND,q1,Storm surge,50,0.462491257246158,2537.3318554014113,0.242592640152496,0.0,0,1.5,0,0.06,4182.761818117304,,0.2,0.2490409439477622,,0.0,0.0,2537.3318554014113
HND,q1,Tsunami,50,0.462491257246158,2537.3318554014113,0.242592640152496,0.0,0,1.5,0,0.06,4182.761818117304,,0.2,0.2490409439477622,,0.0,0.0,2537.3318554014113
HND,q1,Wind,50,0.462491257246158,2284.780924902732,0.242592640152496,0.0,0,1.5,0,0.06,4182.761818117304,,0.2,0.30764782231607773,,0.0,0.0,2284.780924902732
HND,q2,Earthquake,50,0.462491257246158,3423.2664964624837,0.242592640152496,0.0,0,1.5,0,0.06,9235.583349011626,,0.2,0.5489322588732423,,0.0,0.0,3423.2664964624837
HND,q2,Flood,50,0.462491257246158,5529.7415090006925,0.242592640152496,0.0,0,1.5,0,0.06,9235.583349011626,,0.2,0.2563068656349358,,0.0,0.0,5529.7415090006925
HND,q2,Storm surge,50,0.462491257246158,5529.7415090006925,0.242592640152496,0.0,0,1.5,0,0.06,9235.583349011626,,0.2,0.2563068656349358,,0.0,0.0,5529.7415090006925
HND,q2,Tsunami,50,0.462491257246158,5529.7415090006925,0.242592640152496,0.0,0,1.5,0,0.06,9235.583349011626,,0.2,0.2563068656349358,,0.0,0.0,5529.7415090006925
HND,q2,Wind,50,0.462491257246158,3756.040277403501,0.242592640152496,0.0,0,1.5,0,0.06,9235.583349011626,,0.2,0.4856885225179231,,0.0,0.0,3756.040277403501
HND,q3,Earthquake,50,0.462491257246158,5213.674167420168,0.242592640152496,0.0,0,1.5,0,0.06,16020.053991736824,,0.2,0.6400670362954508,,0.0,0.0,5213.674167420168
HND,q3,Flood,50,0.462491257246158,8421.859790285214,0.242592640152496,0.0,0,1.5,0,0.06,16020.053991736824,,0.2,0.32968126395492137,,0.0,0.0,8421.859790285214
HND,q3,Storm surge,50,0.462491257246158,8421.859790285214,0.242592640152496,0.0,0,1.5,0,0.06,16020.053991736824,,0.2,0.32968126395492137,,0.0,0.0,8421.859790285214
HND,q3,Tsunami,50,0.462491257246158,8421.859790285214,0.242592640152496,0.0,0,1.5,0,0.06,16020.053991736824,,0.2,0.32968126395492137,,0.0,0.0,8421.859790285214
HND,q3,Wind,50,0.462491257246158,5720.492455473347,0.242592640152496,0.0,0,1.5,0,0.06,16020.053991736824,,0.2,0.5721606507028398,,0.0,0.0,5720.492455473347
HND,q4,Earthquake,50,0.462491257246158,7069.704340542579,0.242592640152496,0.0,0,1.5,0,0.06,26258.483318601782,,0.2,0.7830693984413426,,0.0,0.0,7069.704340542579
HND,q4,Flood,50,0.462491257246158,11419.980766516142,0.242592640152496,0.0,0,1.5,0,0.06,26258.483318601782,,0.2,0.44270379857435566,,0.0,0.0,11419.980766516142
HND,q4,Storm surge,50,0.462491257246158,11419.980766516142,0.242592640152496,0.0,0,1.5,0,0.06,26258.483318601782,,0.2,0.44270379857435566,,0.0,0.0,11419.980766516142
HND,q4,Tsunami,50,0.462491257246158,11419.980766516142,0.242592640152496,0.0,0,1.5,0,0.06,26258.483318601782,,0.2,0.44270379857435566,,0.0,0.0,11419.980766516142
HND,q4,Wind,50,0.462491257246158,7756.946261663418,0.242592640152496,0.0,0,1.5,0,0.06,26258.483318601782,,0.2,0.7072376596314065,,0.0,0.0,7756.946261663418
HND,q5,Earthquake,50,0.462491257246158,13430.519171339112,0.242592640152496,0.0,0,1.5,0,0.06,61972.06668167284,,0.2,0.9630373461208829,,0.0,0.0,13430.519171339112
HND,q5,Flood,50,0.462491257246158,21694.86349541568,0.242592640152496,0.0,0,1.5,0,0.06,61972.06668167284,,0.2,0.5884007907538953,,0.0,0.0,21694.86349541568
HND,q5,Storm surge,50,0.462491257246158,21694.86349541568,0.242592640152496,0.0,0,1.5,0,0.06,61972.06668167284,,0.2,0.5884007907538953,,0.0,0.0,21694.86349541568
HND,q5,Tsunami,50,0.462491257246158,21694.86349541568,0.242592640152496,0.0,0,1.5,0,0.06,61972.06668167284,,0.2,0.5884007907538953,,0.0,0.0,21694.86349541568
HND,q5,Wind,50,0.462491257246158,15130.724642270356,0.242592640152496,0.0,0,1.5,0,0.06,61972.06668167284,,0.2,0.8575010165452043,,0.0,0.0,15130.724642270356
HRV,q1,Earthquake,50,0.523950998777338,38987.80824741212,0.2034149049016802,0.0,0,1.5,0,0.06,57723.08077265646,,0.2,0.13595993879275825,,0.0,0.0,38987.80824741212
HRV,q1,Flood,50,0.523950998777338,38987.80824741212,0.2034149049016802,0.0,0,1.5,0,0.06,57723.08077265646,,0.2,0.13595993879275825,,0.0,0.0,38987.80824741212
HRV,q1,Storm surge,50,0.523950998777338,38987.80824741212,0.2034149049016802,0.0,0,1.5,0,0.06,57723.08077265646,,0.2,0.13595993879275825,,0.0,0.0,38987.80824741212
HRV,q1,Tsunami,50,0.523950998777338,38987.80824741212,0.2034149049016802,0.0,0,1.5,0,0.06,57723.08077265646,,0.2,0.13595993879275825,,0.0,0.0,38987.80824741212
HRV,q1,Wind,50,0.523950998777338,38987.80824741212,0.2034149049016802,0.0,0,1.5,0,0.06,57723.08077265646,,0.2,0.13595993879275825,,0.0,0.0,38987.80824741212
HRV,q2,Earthquake,50,0.523950998777338,56645.788666179746,0.2034149049016802,0.0,0,1.5,0,0.06,114499.8301994792,,0.2,0.2610073135306805,,0.0,0.0,56645.788666179746
HRV,q2,Flood,50,0.523950998777338,77336.43742544654,0.2034149049016802,0.0,0,1.5,0,0.06,114499.8301994792,,0.2,0.135960009425348,,0.0,0.0,77336.43742544654
HRV,q2,Storm surge,50,0.523950998777338,77336.43742544654,0.2034149049016802,0.0,0,1.5,0,0.06,114499.8301994792,,0.2,0.135960009425348,,0.0,0.0,77336.43742544654
HRV,q2,Tsunami,50,0.523950998777338,77336.43742544654,0.2034149049016802,0.0,0,1.5,0,0.06,114499.8301994792,,0.2,0.135960009425348,,0.0,0.0,77336.43742544654
HRV,q2,Wind,50,0.523950998777338,56645.788666179746,0.2034149049016802,0.0,0,1.5,0,0.06,114499.8301994792,,0.2,0.2610073135306805,,0.0,0.0,56645.788666179746
HRV,q3,Earthquake,50,0.523950998777338,44098.831524277,0.2034149049016802,0.0,0,1.5,0,0.06,152343.71717191036,,0.2,0.5217625870580059,,0.0,0.0,44098.831524277
HRV,q3,Flood,50,0.523950998777338,95777.93829191456,0.2034149049016802,0.0,0,1.5,0,0.06,152343.71717191036,,0.2,0.16329131093119706,,0.0,0.0,95777.93829191456
HRV,q3,Storm surge,50,0.523950998777338,95777.93829191456,0.2034149049016802,0.0,0,1.5,0,0.06,152343.71717191036,,0.2,0.16329131093119706,,0.0,0.0,95777.93829191456
HRV,q3,Tsunami,50,0.523950998777338,95777.93829191456,0.2034149049016802,0.0,0,1.5,0,0.06,152343.71717191036,,0.2,0.16329131093119706,,0.0,0.0,95777.93829191456
HRV,q3,Wind,50,0.523950998777338,44098.831524277,0.2034149049016802,0.0,0,1.5,0,0.06,152343.71717191036,,0.2,0.5217625870580059,,0.0,0.0,44098.831524277
HRV,q4,Earthquake,50,0.523950998777338,57903.36533051898,0.2034149049016802,0.0,0,1.5,0,0.06,200032.8264107902,,0.2,0.5214889129333646,,0.0,0.0,57903.36533051898
HRV,q4,Flood,50,0.523950998777338,57903.36533051898,0.2034149049016802,0.0,0,1.5,0,0.06,200032.8264107902,,0.2,0.5214889129333646,,0.0,0.0,57903.36533051898
HRV,q4,Storm surge,50,0.523950998777338,57903.36533051898,0.2034149049016802,0.0,0,1.5,0,0.06,200032.8264107902,,0.2,0.5214889129333646,,0.0,0.0,57903.36533051898
HRV,q4,Tsunami,50,0.523950998777338,57903.36533051898,0.2034149049016802,0.0,0,1.5,0,0.06,200032.8264107902,,0.2,0.5214889129333646,,0.0,0.0,57903.36533051898
HRV,q4,Wind,50,0.523950998777338,57903.36533051898,0.2034149049016802,0.0,0,1.5,0,0.06,200032.8264107902,,0.2,0.5214889129333646,,0.0,0.0,57903.36533051898
HRV,q5,Earthquake,50,0.523950998777338,74322.90123744114,0.2034149049016802,0.0,0,1.5,0,0.06,318562.67340699123,,0.2,0.6458810744071364,,0.0,0.0,74322.90123744114
HRV,q5,Flood,50,0.523950998777338,92214.11900200401,0.2034149049016802,0.0,0,1.5,0,0.06,318562.67340699123,,0.2,0.5209003872658416,,0.0,0.0,92214.11900200401
HRV,q5,Storm surge,50,0.523950998777338,92214.11900200401,0.2034149049016802,0.0,0,1.5,0,0.06,318562.67340699123,,0.2,0.5209003872658416,,0.0,0.0,92214.11900200401
HRV,q5,Tsunami,50,0.523950998777338,92214.11900200401,0.2034149049016802,0.0,0,1.5,0,0.06,318562.67340699123,,0.2,0.5209003872658416,,0.0,0.0,92214.11900200401
HRV,q5,Wind,50,0.523950998777338,80698.95888726515,0.2034149049016802,0.0,0,1.5,0,0.06,318562.67340699123,,0.2,0.5895048050683012,,0.0,0.0,80698.95888726515
HUN,q1,Earthquake,50,0.2159910526248193,15304.61137372388,0.2093766840969745,0.0,0,1.5,0,0.06,24580.267694330378,,0.2,0.45616946943018316,,0.0,0.0,15304.61137372388
HUN,q1,Flood,50,0.2159910526248193,15304.61137372388,0.2093766840969745,0.0,0,1.5,0,0.06,24580.267694330378,,0.2,0.45616946943018316,,0.0,0.0,15304.61137372388
HUN,q1,Storm surge,50,0.2159910526248193,15304.61137372388,0.2093766840969745,0.0,0,1.5,0,0.06,24580.267694330378,,0.2,0.45616946943018316,,0.0,0.0,15304.61137372388
HUN,q1,Tsunami,50,0.2159910526248193,15304.61137372388,0.2093766840969745,0.0,0,1.5,0,0.06,24580.267694330378,,0.2,0.45616946943018316,,0.0,0.0,15304.61137372388
HUN,q1,Wind,50,0.2159910526248193,15304.61137372388,0.2093766840969745,0.0,0,1.5,0,0.06,24580.267694330378,,0.2,0.45616946943018316,,0.0,0.0,15304.61137372388
HUN,q2,Earthquake,50,0.2159910526248193,46773.33998069255,0.2093766840969745,0.0,0,1.5,0,0.06,83408.49770018783,,0.2,0.5664005396608076,,0.0,0.0,46773.33998069255
HUN,q2,Flood,50,0.2159910526248193,51933.30920728576,0.2093766840969745,0.0,0,1.5,0,0.06,83408.49770018783,,0.2,0.4560497676889646,,0.0,0.0,51933.30920728576
HUN,q2,Storm surge,50,0.2159910526248193,51933.30920728576,0.2093766840969745,0.0,0,1.5,0,0.06,83408.49770018783,,0.2,0.4560497676889646,,0.0,0.0,51933.30920728576
HUN,q2,Tsunami,50,0.2159910526248193,51933.30920728576,0.2093766840969745,0.0,0,1.5,0,0.06,83408.49770018783,,0.2,0.4560497676889646,,0.0,0.0,51933.30920728576
HUN,q2,Wind,50,0.2159910526248193,47275.17862514711,0.2093766840969745,0.0,0,1.5,0,0.06,83408.49770018783,,0.2,0.5548635426129013,,0.0,0.0,47275.17862514711
HUN,q3,Earthquake,50,0.2159910526248193,32164.824933161377,0.2093766840969745,0.0,0,1.5,0,0.06,120537.52766068115,,0.2,1.508638179312587,,0.0,0.0,32164.824933161377
HUN,q3,Flood,50,0.2159910526248193,58417.952695523636,0.2093766840969745,0.0,0,1.5,0,0.06,120537.52766068115,,0.2,0.7278389892617197,,0.0,0.0,58417.952695523636
HUN,q3,Storm surge,50,0.2159910526248193,58417.952695523636,0.2093766840969745,0.0,0,1.5,0,0.06,120537.52766068115,,0.2,0.7278389892617197,,0.0,0.0,58417.952695523636
HUN,q3,Tsunami,50,0.2159910526248193,58417.952695523636,0.2093766840969745,0.0,0,1.5,0,0.06,120537.52766068115,,0.2,0.7278389892617197,,0.0,0.0,58417.952695523636
HUN,q3,Wind,50,0.2159910526248193,32164.824933161377,0.2093766840969745,0.0,0,1.5,0,0.06,120537.52766068115,,0.2,1.508638179312587,,0.0,0.0,32164.824933161377
HUN,q4,Earthquake,50,0.2159910526248193,33383.80908609223,0.2093766840969745,0.0,0,1.5,0,0.06,191413.3889964756,,0.2,2.2175883773935428,,0.0,0.0,33383.80908609223
HUN,q4,Flood,50,0.2159910526248193,51077.68730968479,0.2093766840969745,0.0,0,1.5,0,0.06,191413.3889964756,,0.2,1.50377031817988,,0.0,0.0,51077.68730968479
HUN,q4,Storm surge,50,0.2159910526248193,51077.68730968479,0.2093766840969745,0.0,0,1.5,0,0.06,191413.3889964756,,0.2,1.50377031817988,,0.0,0.0,51077.68730968479
HUN,q4,Tsunami,50,0.2159910526248193,51077.68730968479,0.2093766840969745,0.0,0,1.5,0,0.06,191413.3889964756,,0.2,1.50377031817988,,0.0,0.0,51077.68730968479
HUN,q4,Wind,50,0.2159910526248193,51077.68730968479,0.2093766840969745,0.0,0,1.5,0,0.06,191413.3889964756,,0.2,1.50377031817988,,0.0,0.0,51077.68730968479
HUN,q5,Earthquake,50,0.2159910526248193,37749.16459459696,0.2093766840969745,0.0,0,1.5,0,0.06,424394.4415314699,,0.2,3.6577408444004553,,0.0,0.0,37749.16459459696
HUN,q5,Flood,50,0.2159910526248193,113247.49378379094,0.2093766840969745,0.0,0,1.5,0,0.06,424394.4415314699,,0.2,1.4907889259927387,,0.0,0.0,113247.49378379094
HUN,q5,Storm surge,50,0.2159910526248193,113247.49378379094,0.2093766840969745,0.0,0,1.5,0,0.06,424394.4415314699,,0.2,1.4907889259927387,,0.0,0.0,113247.49378379094
HUN,q5,Tsunami,50,0.2159910526248193,113247.49378379094,0.2093766840969745,0.0,0,1.5,0,0.06,424394.4415314699,,0.2,1.4907889259927387,,0.0,0.0,113247.49378379094
HUN,q5,Wind,50,0.2159910526248193,82359.65285409596,0.2093766840969745,0.0,0,1.5,0,0.06,424394.4415314699,,0.2,1.971020621311161,,0.0,0.0,82359.65285409596
IDN,q1,Earthquake,50,0.2045056046356264,11145.39583177768,0.1761408179006248,0.0,0,1.5,0,0.06,26722.01736974596,,0.2,0.799334363245808,,0.0,0.0,11145.39583177768
IDN,q1,Flood,50,0.2045056046356264,16229.377664366659,0.1761408179006248,0.0,0,1.5,0,0.06,26722.01736974596,,0.2,0.4242644053991328,,0.0,0.0,16229.377664366659
IDN,q1,Storm surge,50,0.2045056046356264,16229.377664366659,0.1761408179006248,0.0,0,1.5,0,0.06,26722.01736974596,,0.2,0.4242644053991328,,0.0,0.0,16229.377664366659
IDN,q1,Tsunami,50,0.2045056046356264,16229.377664366659,0.1761408179006248,0.0,0,1.5,0,0.06,26722.01736974596,,0.2,0.4242644053991328,,0.0,0.0,16229.377664366659
IDN,q1,Wind,50,0.2045056046356264,14882.317353706105,0.1761408179006248,0.0,0,1.5,0,0.06,26722.01736974596,,0.2,0.5064444152750924,,0.0,0.0,14882.317353706105
IDN,q2,Earthquake,50,0.2045056046356264,13857.320183327343,0.1761408179006248,0.0,0,1.5,0,0.06,38569.19055819355,,0.2,0.9662680809686259,,0.0,0.0,13857.320183327343
IDN,q2,Flood,50,0.2045056046356264,22490.262743105995,0.1761408179006248,0.0,0,1.5,0,0.06,38569.19055819355,,0.2,0.4628216122669281,,0.0,0.0,22490.262743105995
IDN,q2,Storm surge,50,0.2045056046356264,22490.262743105995,0.1761408179006248,0.0,0,1.5,0,0.06,38569.19055819355,,0.2,0.4628216122669281,,0.0,0.0,22490.262743105995
IDN,q2,Tsunami,50,0.2045056046356264,22490.262743105995,0.1761408179006248,0.0,0,1.5,0,0.06,38569.19055819355,,0.2,0.4628216122669281,,0.0,0.0,22490.262743105995
